APAAC_Pc1.A,APAAC_Pc1.R,APAAC_Pc1.N,APAAC_Pc1.D,APAAC_Pc1.C,APAAC_Pc1.E,APAAC_Pc1.Q,APAAC_Pc1.G,APAAC_Pc1.H,APAAC_Pc1.I,APAAC_Pc1.L,APAAC_Pc1.K,APAAC_Pc1.M,APAAC_Pc1.F,APAAC_Pc1.P,APAAC_Pc1.S,APAAC_Pc1.T,APAAC_Pc1.W,APAAC_Pc1.Y,APAAC_Pc1.V,APAAC_Pc2.Hydrophobicity.1,APAAC_Pc2.Hydrophilicity.1,APAAC_Pc2.Hydrophobicity.2,APAAC_Pc2.Hydrophilicity.2,APAAC_Pc2.Hydrophobicity.3,APAAC_Pc2.Hydrophilicity.3,APAAC_Pc2.Hydrophobicity.4,APAAC_Pc2.Hydrophilicity.4,APAAC_Pc2.Hydrophobicity.5,APAAC_Pc2.Hydrophilicity.5,APAAC_Pc2.Hydrophobicity.6,APAAC_Pc2.Hydrophilicity.6,APAAC_Pc2.Hydrophobicity.7,APAAC_Pc2.Hydrophilicity.7,APAAC_Pc2.Hydrophobicity.8,APAAC_Pc2.Hydrophilicity.8,APAAC_Pc2.Hydrophobicity.9,APAAC_Pc2.Hydrophilicity.9,APAAC_Pc2.Hydrophobicity.10,APAAC_Pc2.Hydrophilicity.10,APAAC_Pc2.Hydrophobicity.11,APAAC_Pc2.Hydrophilicity.11,APAAC_Pc2.Hydrophobicity.12,APAAC_Pc2.Hydrophilicity.12,APAAC_Pc2.Hydrophobicity.13,APAAC_Pc2.Hydrophilicity.13,APAAC_Pc2.Hydrophobicity.14,APAAC_Pc2.Hydrophilicity.14,APAAC_Pc2.Hydrophobicity.15,APAAC_Pc2.Hydrophilicity.15,APAAC_Pc2.Hydrophobicity.16,APAAC_Pc2.Hydrophilicity.16,APAAC_Pc2.Hydrophobicity.17,APAAC_Pc2.Hydrophilicity.17,APAAC_Pc2.Hydrophobicity.18,APAAC_Pc2.Hydrophilicity.18,APAAC_Pc2.Hydrophobicity.19,APAAC_Pc2.Hydrophilicity.19,APAAC_Pc2.Hydrophobicity.20,APAAC_Pc2.Hydrophilicity.20,APAAC_Pc2.Hydrophobicity.21,APAAC_Pc2.Hydrophilicity.21,APAAC_Pc2.Hydrophobicity.22,APAAC_Pc2.Hydrophilicity.22,APAAC_Pc2.Hydrophobicity.23,APAAC_Pc2.Hydrophilicity.23,APAAC_Pc2.Hydrophobicity.24,APAAC_Pc2.Hydrophilicity.24,APAAC_Pc2.Hydrophobicity.25,APAAC_Pc2.Hydrophilicity.25,APAAC_Pc2.Hydrophobicity.26,APAAC_Pc2.Hydrophilicity.26,APAAC_Pc2.Hydrophobicity.27,APAAC_Pc2.Hydrophilicity.27,APAAC_Pc2.Hydrophobicity.28,APAAC_Pc2.Hydrophilicity.28,APAAC_Pc2.Hydrophobicity.29,APAAC_Pc2.Hydrophilicity.29,APAAC_Pc2.Hydrophobicity.30,APAAC_Pc2.Hydrophilicity.30
HL41_04440,9.20466881952509,10.2274097994723,10.2274097994723,9.20466881952509,3.0682229398417,13.295632739314,4.09096391978893,18.4093376390502,1.02274097994723,14.3183737192613,23.5230425387864,19.4320786189974,2.04548195989447,7.15918685963063,10.2274097994723,4.09096391978893,6.1364458796834,1.02274097994723,7.15918685963063,14.3183737192613,0.00353156972579385,0.00437555430617721,-0.0119315719344968,-0.00877518991788267,-0.00745266887484119,-0.00673568631738383,-0.00272749716646276,-0.000987920513281086,0.00156389874380709,0.000673038103930957,-0.000683537863913916,0.000159423151029698,-0.00522883772523417,0.00393376778485263,-0.00315247229373928,0.00285694279478693,-0.00491522638132664,-0.00561122369873773,0.00156733452992782,0.000554698012081756,-0.00481895830070852,-0.00109547538460865,-0.00196378167875957,-0.000968798532954794,-0.00266621986865808,-0.00197652255604738,-0.00744788057431487,-0.00386453632533569,0.00751862237291054,0.00650062658693907,0.00473328068729255,0.00395324954060968,0.00215040549547769,0.00493954869955167,0.00478099746219194,0.00120433258740537,-0.00192372164941866,0.000170714160933024,0.00375915865908559,0.00808360506746577,0.00135131002533926,0.00208953552251591,-0.00135928577776147,0.00243508220377857,0.000426675112252734,0.000149708334395826,-0.00109630935577555,9.01744719222412e-05,0.00303350722627627,0.00321995930137237,0.000490878935915431,0.00152585824783088,0.00176976923515221,0.00165964340896822,-0.00190307680232493,-0.00326257669726207,-0.00578087741206802,-0.00483200603900037,-0.00243719107163278,-0.00239479973127198
HL41_04445,24.8355858736267,23.8421624386816,18.8750452639563,20.8618921338464,3.97369373978027,53.6448654870336,8.9408109145056,28.8092796134069,7.94738747956054,50.6645951821984,53.6448654870336,46.6909014424182,7.94738747956054,22.8487390037365,18.8750452639563,18.8750452639563,18.8750452639563,3.97369373978027,21.8553155687915,26.8224327435168,-0.000398778851324446,0.00352803530396941,-0.0030100548587802,-0.00113661578963451,-0.00118178541622818,0.00106179698790349,0.0042485315900888,0.00638355740676085,0.00159592843502863,0.000401866842030516,-0.00659671410976221,-0.00166542124543465,-0.00193349361982276,0.00147934370192482,0.00181290499231148,0.000842157364070401,0.000836222157272831,-0.00129369271472359,-0.00675468994372923,-0.00293827188574378,-0.00345485774205024,0.000607832067063813,0.00251478856706151,0.00117473229212582,-0.00416439213563639,-0.000114222220692461,-0.00262274828128305,0.0019722635176424,-0.00349615948996544,-0.00317589154187482,0.00182630060699228,0.00205680011831913,0.0016920829448148,0.0012026666906356,-0.000636550584024543,0.00152181639680489,0.00523619898799049,0.00255825112797338,0.00260231140424346,0.00292204516905666,-0.00158653000632706,0.00275873156170755,0.000443071780586927,0.00119502604922909,0.00140455073131056,0.00214696883008756,0.00157008882820716,0.0057938625467661,-0.00344371025576,0.000885350813617996,-0.00496667141004455,-0.00368717535014884,0.00151041161493558,-0.00143722277632107,0.00326202189377669,0.0034238526414472,-0.00107780825664903,0.000964296867182091,-0.00549264121473377,-0.00259400407531228
HL41_04450,14.5787435331215,18.4664084752872,12.6349110620386,11.6629948264972,1.94383247108286,25.2698221240772,1.94383247108286,18.4664084752872,3.88766494216572,16.5225760042043,31.1013195373258,21.3821571819115,5.83149741324859,16.5225760042043,17.4944922397458,12.6349110620386,8.74724611987288,0.971916235541431,7.77532988433145,23.3259896529943,-0.00254760310358916,0.00160305978085805,-0.00518493368323741,-0.00539640362061052,0.00524747941925927,0.00529882171437935,0.00427728859874974,0.00494340431961806,-0.00716415202898198,-0.00397150134898166,-0.00204041117083046,-0.00223211660185261,0.0093852332073431,0.00688870600424555,0.00467031311799407,0.00812884961144736,-0.00488822304296325,-0.00089802485375464,0.00295260734771945,0.00115517553907909,0.00152072943876507,0.00464289739033834,-0.00455146343376768,-0.00194379153438401,-0.00189520988198932,-0.00205207319512588,0.00442973497390422,0.00464498594520002,0.00692412323832886,0.00900009623586076,-0.00863992230181326,-0.00303119677107457,0.00702553835943036,0.00428335459066653,0.0070017108547367,0.00814574094905131,0.00335860545588865,0.00357327492383011,-0.0046261320706288,-0.00660760954428013,-0.00420693884549937,-0.00163320554784166,0.00403976927472455,0.00207682425133811,-0.00550576794988882,-0.00160369784278803,0.00150804543255707,0.00138048914973068,0.00606235778091008,0.00603813673865043,-0.0014505445017255,-0.00153195579174848,-0.00292113070310938,5.88553038281227e-05,-0.0027973442473629,-0.00284749461421828,-0.00686239985586717,-0.00651893437180464,-0.00592319372098357,-0.000709068309160757
HL41_04460,24.386482926445,9.43992887475289,5.50662517693918,3.14664295825096,1.57332147912548,12.5865718330038,3.9333036978137,14.9465540516921,3.9333036978137,28.3197866242587,44.8396621550762,11.7999110934411,5.50662517693918,19.6665184890685,11.7999110934411,9.43992887475289,12.5865718330038,6.29328591650192,11.7999110934411,16.5198755308176,0.0043898395358586,0.000747119105862425,0.0125898319180161,0.00620814451134801,0.00897017087296086,0.00553037842061768,0.0102523278817801,0.00424970712495353,0.0101141875610782,0.00417657326678243,0.00858619046544059,0.00434071428893689,0.00504459940071811,0.00245798928805149,0.00764192181779378,0.00366020143486425,0.00609161002012244,0.00283198324252204,0.0117176562273197,0.00709741379613858,0.00517093537849431,0.00185659334084282,0.00705301693834417,0.00231186328397467,0.00480319677457789,0.000823356951866836,0.00588989726935186,0.0022108160062303,0.00317048601248509,3.93068398530812e-05,0.00614482615818006,0.00176780272806502,0.00154292086097908,-0.000182960871394534,0.00126580121291331,-0.000311979433234026,0.00303933861701123,0.000493618646896123,0.00570464918993039,0.00186104949898948,0.000845695809288699,-0.000997139000771009,0.00334250735946787,-0.000902484837999928,0.00123637038382642,-0.000635684678501339,0.00601070583895853,0.00159857166481931,0.0031719094155264,-0.000524988823898126,0.00222186219463518,-0.000503877475337833,0.00555256365600194,-0.000594030094377395,0.0019429239776785,-0.000820593678862686,0.00418924103405675,0.00179615685007017,0.00393468174200722,0.00112177351514784
HL41_04465,16.0979384648862,15.1510009081282,3.78775022703206,11.3632506810962,15.1510009081282,12.3101882378542,1.89387511351603,11.3632506810962,4.73468778379007,11.3632506810962,8.52243801082212,14.2040633513702,3.78775022703206,6.6285628973061,9.46937556758014,3.78775022703206,7.57550045406411,0.946937556758014,4.73468778379007,12.3101882378542,-0.00994862046253142,-0.00451013608047458,0.00583111217832495,0.00700255931118583,-0.0061322931638834,-0.00133617623037261,-0.00533976894541167,-0.00149374630715244,-0.00414442313704547,-0.000588558990209229,-0.00016379047998783,0.00410058386067319,0.0107958587912026,0.00558615276992536,-0.00779401097088975,-0.00537394818714102,0.00443735186409288,0.00766068328008359,-0.00391426138891185,-0.000598930510934925,-1.62192789599339e-05,0.00616126917019319,-0.00265210703213213,-0.00060449053780172,0.00320814545536459,0.00770767036299322,0.00169254626053811,0.00470942139426342,-0.00218756572582512,0.0053152027140975,0.00393775145530727,0.00324421467730062,0.000625404261803866,0.00644999687637143,-0.0090452139988431,-0.00756772732781513,0.0103517346976134,0.0096647079210013,-0.00736933177541082,-0.000733486607806642,-0.00178227097768231,0.00104836574789975,-0.000407272708411453,0.00360592051763838,-0.00133933227288989,-0.000847887322479147,0.000629120638520538,0.00601566041865115,0.00268946092123705,0.00491003974312398,0.00499178344692466,0.00719068750761513,-0.00744181210158985,-0.00298371951638767,0.00160394873893328,0.00527165275702063,-0.00263105118226419,-0.00136828889555573,0.00116910478071251,0.00577077283817396
HL41_04470,52.9260731203907,31.9553649028774,26.9623391368028,31.9553649028774,9.98605153214919,47.9330473543161,14.9790772982238,64.9093349589697,14.9790772982238,47.9330473543161,63.9107298057548,63.9107298057548,12.9818669917939,26.9623391368028,51.9274679671758,27.9609442900177,35.9497855157371,12.9818669917939,34.9511803625222,54.9232834268205,-0.0016592955158763,-0.000354519486603254,-0.000273728750709755,-0.00217030860130489,-0.00211974567596324,-0.00115056968504164,7.53554469152087e-05,-0.000646782414314641,-0.000563061002480455,0.000111312268317373,-0.00233152494115741,-0.00124318828566984,-0.00153106356059624,-0.000604058133018046,0.00212317845357722,0.0022478361579897,0.00105872298064788,0.00224442954637915,-0.000996981754194765,0.000161129900503178,0.000917945481804512,0.00292324323405673,-0.0058757352996725,-0.003133365814358,-0.0015803184508781,-0.00146528525641116,-9.4449807562896e-05,0.00117207890601846,-0.00275712109805747,-0.00114942091076859,-0.000659580546622932,0.00193995293848383,0.00099387270271417,0.000826162274484793,0.00112533508567679,0.00329982737278399,0.00389818950838958,0.00304828355528429,-0.00188645188911364,-0.000552303238625954,-0.000847427533462129,-0.00114921588827155,0.00177780368370997,-0.000850501168022803,-0.00250241952877271,-0.00255992660223618,-0.00163188280691314,-0.0031280069083451,0.00186740353431595,0.00052553905640782,-0.000597654373808643,0.000992709313260811,0.00449548214946753,0.00440819762241868,-0.000804989570025209,-0.000815359008697478,0.00330291040311982,0.00197857153984258,0.000869475019726185,0.00269614215634164
HL41_04475,16.3836895853687,10.0122547466142,15.4734846084038,19.1143045162635,0.91020497696493,21.8449194471583,13.653074654474,26.395944331983,5.46122986178958,31.8571741937726,48.2408637791413,37.3184040555621,10.0122547466142,30.0367642398427,15.4734846084038,19.1143045162635,14.5632796314389,4.55102488482465,16.3836895853687,30.9469692168076,0.00327362073078407,0.00363444211309223,0.00611422446836041,0.00489228120060538,0.00461678476757657,0.00284561171278256,0.00442122911860626,0.00473973426533303,-0.000904412796157977,-0.00221558563137249,-0.000670672955116525,-0.0013122847900625,0.00360591123180077,0.00210470610379322,0.00182726533484324,6.9230389807673e-05,0.00142807020385583,0.00110663958834368,0.00547759719123459,0.00411969154916819,0.00504642428988354,0.00460910550883715,0.00608338794921012,0.00406223611194173,0.0073103397946082,0.00744878263717239,0.00171517788197949,0.00187545106671781,0.0028846354960688,0.00189387488359351,0.000784182810791063,0.00178790485681038,-5.282540364053e-05,1.30673561870716e-05,0.00446458485718036,0.00487609107660899,-0.00130305510753789,-0.00225442631455806,-0.00201289595705715,-0.00294707868417588,-0.00223062741892145,-0.00215343481952726,-0.00111974116275045,-0.00205956819108302,0.000640773829152947,-0.00347188653884469,-0.000258818901964001,-0.00222180309919841,0.00100916077107738,0.00190059820320781,0.00114810850039698,0.00205869003795928,0.000625312065018326,-0.001381424482561,-3.97266064704258e-05,-0.00290752622571731,-0.000380580746210481,0.000803128113850801,0.00370641997347507,0.000668920826280512
HL41_04480,18.1568047491752,9.55621302588171,13.3786982362344,24.8461538672924,0.95562130258817,31.5355029854096,5.73372781552902,25.8017751698806,4.77810651294085,40.1360947087032,39.180473406115,49.6923077345849,6.68934911811719,13.3786982362344,21.0236686569398,21.9792899595279,22.9349112621161,1.91124260517634,12.4230769336462,29.6242603802333,-0.00125865145253068,0.00361065807250677,0.00157964919008817,0.00141614166645815,0.00530031144943969,0.00708976871449073,0.000987318194007834,0.00422382188976511,-0.0053784190651798,-0.00106833432128044,0.000769342166311116,0.00349671750106712,-8.87720095657666e-05,0.00301430446001519,-0.00333395823448535,-0.0022811993729616,-0.0018789577202122,0.00114039539595788,-0.00254535933052346,0.000727320304585422,0.000551321570103431,0.00424540672614196,0.00106711984736844,0.00223490656248314,-0.000795475806096353,0.000462826244487499,0.000696887792850253,0.0038713636307163,0.00222025585035421,0.00230239175521963,0.000496502600610001,0.00307725946559446,-0.00178949622475454,0.00115169878638817,-0.00436638029407373,-0.000592650823415519,0.00191144229204995,0.00502907956844159,-0.00304141483281656,-7.54616522556763e-07,-0.00600619171265924,-0.00205806759494938,-0.00173554128977742,-0.000636284805653213,-0.000838031622505433,0.00289937313032912,-0.00704261155382018,-0.00221462770121327,-0.000458588686127248,0.00127432011484059,0.00313848790826047,0.00624432861515373,0.00208856311824658,0.00198252487770294,-0.00113510451489717,0.00112802881641994,0.000878894424952726,0.00228027812628276,0.00440756984097869,0.00592699032718086
HL41_04485,8.225665698862,2.99115116322255,8.97345348966764,3.73893895402818,0.747787790805637,1.49557558161127,1.49557558161127,10.4690290712789,2.99115116322255,17.9469069793353,30.6592994230311,8.225665698862,2.99115116322255,15.7035436069184,11.9646046528902,8.225665698862,7.47787790805637,2.99115116322255,4.48672674483382,7.47787790805637,0.00551145176751893,0.000554507298128865,0.00637084973981691,0.00249490928872517,0.010633032631791,0.0052087915868188,0.00935770312387581,0.00467693613498079,0.00968191436466847,0.00589060693153962,0.00495397405339807,0.000180255743647925,0.0100668303461936,0.00537362139091664,0.00968703663339568,0.00417386766399327,0.00352312339836028,0.00162607959612583,0.00538412441803758,0.00342859597104809,0.006912937593391,0.00473061510882887,0.0069588098170826,0.00298555804497857,0.00407169770904879,0.000149105225413922,0.00684789927183446,0.00624636206571156,0.00208337894451433,0.00102685185898042,0.00630450908115738,0.00248991735560091,0.00710848667296426,0.00501241740151808,0.00231860631295321,0.00105592633829486,0.00497396495857143,0.00276573254747183,0.00712731692697283,0.00323233912345647,0.00589073673901914,0.00311911722116009,0.00444437392511735,0.000740321987834822,0.000233887942825989,0.00067247751795286,0.00356859008983568,0.00165440868023274,0.00721456086695832,0.00192630561082991,-0.000352480613884572,-0.00385872420266387,0.00801189621751391,0.00320447175719966,0.00655286375805491,0.0028373749608007,0.00489117604047926,0.00315796744549888,0.00396644705895539,0.00115579174891486
HL41_04490,6.45159489524771,0.716843877249746,3.58421938624873,0.716843877249746,0.716843877249746,2.86737550899898,1.43368775449949,6.45159489524771,0.716843877249746,10.7526581587462,22.9390040719919,5.73475101799797,2.15053163174924,7.16843877249746,4.30106326349847,6.45159489524771,5.73475101799797,1.43368775449949,1.43368775449949,5.73475101799797,0.00985627163923208,0.00522583854981981,0.00776581364663003,0.00231586795215408,0.0110047191856116,0.00383711685646997,0.00527430528471595,0.000264161813622353,0.00858348971233604,0.00294977781055881,0.00727383060190207,0.00251965281160355,0.00783899394440186,0.00384019356108032,0.00930074937046721,0.00157733320122105,0.00767420810434389,0.00199856839685903,0.00494139275205542,0.000605583385169168,0.00585052465976742,0.000234732258248169,0.00644173157593875,-0.000255256895893396,0.00368775586883011,-0.00173980775598133,0.00219154067497283,-0.00259579515815825,0.00803715348104642,0.00201852483636568,0.00834287137592362,0.00410403141557545,0.00727423270229063,0.00251041231847887,0.00313426941081814,0.00113821334728215,0.0103395500741397,0.00314852584583891,0.00320854804861816,-0.00300434714782088,0.00254501270360213,-0.000986951954317182,0.00799662732910004,0.00347020974607503,0.00649560245154213,0.00201984547635242,0.0093910315480801,0.00295590122773924,0.0125202860183575,0.0051855229382785,0.00987788074049297,0.00332727292157714,0.0124721868338501,0.00638413585327247,0.00796214298086801,0.00455624614756382,0.00648697066854637,0.00241831749276712,0.00747767441883356,0.00188492769113732
HL41_04495,9.30962469886154,6.44512479151953,6.44512479151953,1.43224995367101,2.14837493050651,6.44512479151953,1.43224995367101,14.3224995367101,0.716124976835503,14.3224995367101,30.7933740039266,5.72899981468403,7.87737474519054,20.0514993513941,7.87737474519054,9.30962469886154,8.59349972202604,1.43224995367101,9.30962469886154,12.1741246062036,0.0106303525140286,0.00550062857757759,0.00572267713447168,0.00111688981817795,0.00878229932599586,0.00482205346203747,0.00618318464542538,0.00490003981288895,0.0096076957251019,0.00467958728532972,0.0101310482351712,0.00363862373170612,0.0100771168633486,0.00505229023041209,0.00507596857316093,0.00125417272634707,0.000566572469579997,-0.00110812165356421,0.00664439585527087,0.00248102195541359,0.00412116379105802,0.00182459964529223,0.00362996126287441,-3.87556336031604e-05,0.00590595653610929,-0.000707153678425366,0.00273807794870452,0.00026053394203716,0.00389143441761068,0.000527904937619313,0.00581865007842654,0.000640784225761209,0.0065162139140413,0.00134047309269612,0.00983157922345178,0.00388640512139528,0.00371292812961483,0.00112568834274811,0.00430638732161628,0.000926995751362647,0.00444570594772389,0.00244897580960639,0.00626243319185834,0.0013678692536793,0.00764574972478499,0.00418748841767215,0.00850091341502021,0.00648102621933138,0.00671145237561664,0.00331005630892949,0.00735829388398575,0.00381969896932829,0.00760713810634066,0.00596864780221968,0.0106306748770142,0.00440305296638374,0.00692404858693996,0.00388493890724563,0.00931745410670002,0.0065810786358435
HL41_04500,12.8199534768497,13.8061037442997,8.87535240704982,12.8199534768497,1.97230053489996,23.6676064187995,6.90305187214986,21.6953058838996,2.95845080234994,22.6814561513496,35.5014096281993,31.5568085583994,2.95845080234994,11.8338032093998,7.88920213959984,9.8615026744998,15.7784042791997,2.95845080234994,7.88920213959984,18.7368550815496,0.000838814259525581,0.00201216391261167,-0.00529829878204512,-0.00451915021639865,-0.00435586481215923,-0.000473632604366064,-0.00675564905572286,-0.0027788304974851,-0.00407771085118575,-0.00275719182985361,-0.00065846572427828,-0.000675749962331896,0.004632024048031,0.00460533404288227,-0.0063602583386467,-0.00755778471943412,-0.00400623802875986,0.00128463683999611,0.000560413450038999,0.00172451793658084,-0.00452456352600401,-0.00323361530851732,0.00737997944312204,0.00664428234672603,0.0112890988497662,0.00976404463510927,0.00365960888246737,0.00576929968882573,-0.00332483925261513,-0.00026054991798935,-0.00248549187866979,0.000480826608716615,-0.00123586231946428,0.0015771129314978,-0.00432498709729699,-0.00160154225142307,0.00484277757246139,0.00491659418286112,0.00622828902186821,0.00751336178136159,-0.00419370589792629,-0.00254931446284629,-0.00435181855598902,0.00111771414960836,-0.00564402486670216,-0.00216049388980295,0.00101920973781514,0.00158822806212561,0.000181350015065868,0.00210717407876351,0.00503195416052501,0.00744577656695975,-9.05799744378909e-05,-0.00109194800187456,-0.00911939959371753,-0.00751980968919802,0.00500957523153832,0.00699229858868353,0.00305731495267863,0.00256332847894794
HL41_04515,36.5849679672127,47.4615800655732,34.6074021311471,38.5625338032782,10.8766120983605,89.9792455409825,27.6859217049177,48.450362983606,2.96634875409833,80.0914163606548,99.8670747213103,63.2821067540976,8.89904626229498,54.3830604918026,21.753224196721,37.5737508852455,37.5737508852455,3.9551316721311,37.5737508852455,48.450362983606,-0.00198736634995421,0.00234753380835399,-0.00371669782872816,-0.00458802930426752,-0.00173103238352478,-0.000864351358921446,0.00116288786560525,0.00170782518207327,-0.00134814713343432,0.0014762541290854,-0.0023128183217921,-0.00184029777662105,-0.00175557662232335,-0.000835624750258448,-0.00174542143150284,0.000937620562624016,-0.0023321509446107,-0.00165921051603152,-0.000218308217843795,-7.76562771401517e-05,0.00207577662734094,0.000557379890395354,0.00382779829200762,0.00302691558696383,0.00383216870642755,0.00555199691875072,-0.000350554759744527,0.00254426891760419,0.00104188235942702,-0.000342636519741118,-0.00211741868922964,-0.00232342962693176,0.00229742292466347,0.00211422764921107,-0.000831541554274361,0.00208602543632436,0.00225449342652703,0.00197567707139503,-0.00241241487851164,-0.00218008061849102,-0.00101594962968826,-0.00134503596108787,-0.000859329704494756,-0.00183416657652384,-0.00204695488423338,-0.00226112497081814,-0.0011805304306228,0.00127347215112054,0.00474218084567311,0.00656555715076942,-0.000666486651839576,-0.000274711285387808,0.0015316008720938,-0.000138986457377725,0.00326612832637085,0.00317684140605043,-8.43179679825909e-05,0.00217808020344864,-0.00173694508383928,-0.00131962887530728
HL41_04520,19.5572065615442,9.26393995020514,7.20528662793733,4.11730664453562,3.08797998340171,10.293266611339,5.14663330566952,9.26393995020514,2.05865332226781,15.4398999170086,19.5572065615442,12.3519199336069,3.08797998340171,4.11730664453562,15.4398999170086,10.293266611339,4.11730664453562,5.14663330566952,3.08797998340171,16.4692265781425,0.00996132620866517,0.00725911547998542,-0.00284573213535578,-0.000934970815037772,0.00854864297069721,0.00638937765389479,0.00386210550254567,0.00359091433073953,0.000118469465008816,-0.00230454128441059,0.00576635563086609,0.00456520889639363,-0.000799330801324789,0.000911963919617852,0.00159663591091862,-0.000248658296778397,0.00467496357721652,0.00110341714812297,-0.00315061729435809,-0.0025887474864853,-0.00878881750343465,-0.00950600815657951,-0.00152685682272327,0.000308055541584804,0.00706975128803799,0.00856008143725802,0.00209901577919813,0.0020326956201546,-0.000733433346856736,-0.000907534614551934,-0.00311925673164679,-0.00358845750117782,-0.00712476442755949,-0.00636637100229455,-0.0111382998336763,-0.0113630436876445,-0.000361668818385639,-0.00169478721590189,0.00051338302292262,-0.00208933668069179,0.0020363470258957,-0.00283251550148098,-0.00147504978677074,-0.00372821765959867,-0.00237997350746297,-0.00229100851776483,-0.0076747023091681,-0.00683126527469369,-0.00254188942156213,-0.00183408718150726,0.00142739093537844,0.00260895407892544,0.00135406873494772,-0.00408501571729101,-0.00190489390088621,-0.00356127047324533,0.00665765703270707,0.00660601191851157,-0.00230769937121546,-0.00431974716457605
HL41_04525,8.31587934618156,3.11845475481808,13.513303937545,2.07896983654539,5.19742459136347,6.23690950963617,2.07896983654539,10.3948491827269,2.07896983654539,6.23690950963617,22.8686682019993,16.6317586923631,5.19742459136347,8.31587934618156,6.23690950963617,15.5922737740904,6.23690950963617,0,10.3948491827269,15.5922737740904,-0.00068115200762708,-0.00169626791514638,-0.00167636552747906,-0.00153009087007579,0.00353281610044089,0.000474561925386471,0.00202559779763064,-0.00292749793496852,-1.6808790569647e-05,-0.00133960678405443,-0.00291901969752878,-0.000863449393098276,0.00190579829876699,4.71984413571366e-06,-0.00332072814236663,-0.00281128732639167,0.00251978096791132,0.00214387247910823,0.000707571218208446,0.000779356002579493,-0.000317386672083793,-0.00152518767221839,0.00582245715906183,0.00229098140756915,-0.00177652571638859,-0.00120007607613008,-0.00416327156387077,-0.00481680044056071,-0.000829737379806835,0.000894065455112028,-0.001756369516946,-0.00396785382319762,0.00117813155856978,0.00302923744208868,-0.00650542744223729,-0.00421473120385303,0.00263789269216453,0.00541215186288082,-0.0022436456384707,-0.00190009472416846,0.000331399720728685,-0.00164794792137153,-0.000897645916555504,-0.00206169756635402,0.00150903435616067,0.000483615666155411,0.00319146446991279,0.00239146688204835,-0.000782622363472037,0.000809821868923327,-0.0058534062219802,-0.00337028998295871,0.00326238239240347,-0.000115036945847219,-0.000363445420297903,-0.000715673033637817,-0.00376661151236092,-0.00132857762484599,-0.00592319994525616,-0.00499755912646594
HL41_04530,10.2043810804084,5.10219054020421,12.2452572964901,11.2248191884493,1.02043810804084,16.3270097286535,3.06131432412253,14.2861335125718,3.06131432412253,15.3065716206126,24.4905145929802,26.5313908090619,4.08175243216337,13.2656954045309,7.14306675628589,12.2452572964901,14.2861335125718,1.02043810804084,7.14306675628589,21.4292002688577,0.000548086859994094,0.00396603587203462,-0.00472615137323994,-0.00314686142220478,-0.00204411384285539,-0.00319055870373932,-0.00665119604040805,-0.010317689839379,0.000355808576736178,-0.00325493879441443,-0.00143266580286979,0.00115498016763583,-0.00219442852758955,0.0021713365737868,0.00166980463695176,0.00477508053034305,-0.00407264978917969,-0.000832721401062989,0.000567266756650849,-0.00316213057715224,-0.00354597491431725,-0.00363293561308783,0.00635647299022195,0.00787020902592726,0.00582064396950756,0.00927091390893213,0.00187447236668738,0.00408314590866708,-0.000126137540155111,0.00254615140058193,-0.00725974651738944,-0.0071765562804106,-0.000385032058124152,-0.0040493836451483,0.00125592912235622,4.78103101298058e-05,0.00169216894681436,0.00240143569923038,-0.0055180722325885,0.000614918344545541,-0.000823368765534469,-0.000273579225744269,-0.000591429332901835,0.00102900694778743,-0.00618730218244332,-0.0039020966309863,0.000996844980429564,-0.0006545681824161,0.00392464946280881,0.00516820901759857,-0.0029407048348783,-0.000812399837653605,0.00310406272893241,0.00269625249618471,-0.00232550881810533,-0.000683251543489707,-0.000260994125848347,7.96737958907424e-05,-0.0027461390919244,0.00244180804903313
HL41_04535,14.9220703317283,5.49760485905781,5.49760485905781,3.14148849089018,0,6.28297698178035,3.92686061361272,16.4928145771734,0,21.2050473135087,30.6295127861792,8.63909334994799,5.49760485905781,15.7074424544509,7.85372122722544,10.2098375953931,11.7805818408382,0,4.71223273633527,11.7805818408382,0.00890323450821394,0.00380204727845904,0.00855985163505057,0.00396099478007891,0.00733591176933437,0.00255144708804568,0.00961020576339453,0.00410564965770157,0.00554085253616266,0.000553915260026904,0.000617935349154216,-0.00350410070044478,0.00644302234995306,0.000699301066253333,0.0062072127700473,-0.00108454604863856,0.00348157352436344,-0.000542888923581249,0.00484339507017784,0.00129412826236964,0.00883571922964397,0.0015637632094734,0.00851786274575386,0.00174791885141723,0.0080356055103375,0.00213873765311059,0.00777643042731767,0.00247631113337962,0.00652915038220576,0.00353597945308415,0.00531305246836811,0.000896393604242292,0.00199237159721128,-0.00023789724234222,0.00691624231741135,0.000682460079394395,0.00613892855798121,0.00204285035378221,0.00757846606497308,0.00230587999661658,0.00159003575511664,-0.00393376727797543,0.00302154070992304,-0.000840005178316479,0.00261787088274411,-0.00202112238329065,0.00303235779627455,0.000130356747691375,0.00477499289514461,0.00102087259622326,0.00472458584014569,-0.00186630443493308,0.00707982072991457,0.0025762887189573,0.00690183753138613,0.00205057240001459,0.0104323466215411,0.00514972440900487,0.00733021570900079,0.00269028781940432
