QSO_Schneider.Xr.A,QSO_Schneider.Xr.R,QSO_Schneider.Xr.N,QSO_Schneider.Xr.D,QSO_Schneider.Xr.C,QSO_Schneider.Xr.E,QSO_Schneider.Xr.Q,QSO_Schneider.Xr.G,QSO_Schneider.Xr.H,QSO_Schneider.Xr.I,QSO_Schneider.Xr.L,QSO_Schneider.Xr.K,QSO_Schneider.Xr.M,QSO_Schneider.Xr.F,QSO_Schneider.Xr.P,QSO_Schneider.Xr.S,QSO_Schneider.Xr.T,QSO_Schneider.Xr.W,QSO_Schneider.Xr.Y,QSO_Schneider.Xr.V,QSO_Grantham.Xr.A,QSO_Grantham.Xr.R,QSO_Grantham.Xr.N,QSO_Grantham.Xr.D,QSO_Grantham.Xr.C,QSO_Grantham.Xr.E,QSO_Grantham.Xr.Q,QSO_Grantham.Xr.G,QSO_Grantham.Xr.H,QSO_Grantham.Xr.I,QSO_Grantham.Xr.L,QSO_Grantham.Xr.K,QSO_Grantham.Xr.M,QSO_Grantham.Xr.F,QSO_Grantham.Xr.P,QSO_Grantham.Xr.S,QSO_Grantham.Xr.T,QSO_Grantham.Xr.W,QSO_Grantham.Xr.Y,QSO_Grantham.Xr.V,QSO_Schneider.Xd.1,QSO_Schneider.Xd.2,QSO_Schneider.Xd.3,QSO_Schneider.Xd.4,QSO_Schneider.Xd.5,QSO_Schneider.Xd.6,QSO_Schneider.Xd.7,QSO_Schneider.Xd.8,QSO_Schneider.Xd.9,QSO_Schneider.Xd.10,QSO_Schneider.Xd.11,QSO_Schneider.Xd.12,QSO_Schneider.Xd.13,QSO_Schneider.Xd.14,QSO_Schneider.Xd.15,QSO_Schneider.Xd.16,QSO_Schneider.Xd.17,QSO_Schneider.Xd.18,QSO_Schneider.Xd.19,QSO_Schneider.Xd.20,QSO_Schneider.Xd.21,QSO_Schneider.Xd.22,QSO_Schneider.Xd.23,QSO_Schneider.Xd.24,QSO_Schneider.Xd.25,QSO_Schneider.Xd.26,QSO_Schneider.Xd.27,QSO_Schneider.Xd.28,QSO_Schneider.Xd.29,QSO_Schneider.Xd.30,QSO_Grantham.Xd.1,QSO_Grantham.Xd.2,QSO_Grantham.Xd.3,QSO_Grantham.Xd.4,QSO_Grantham.Xd.5,QSO_Grantham.Xd.6,QSO_Grantham.Xd.7,QSO_Grantham.Xd.8,QSO_Grantham.Xd.9,QSO_Grantham.Xd.10,QSO_Grantham.Xd.11,QSO_Grantham.Xd.12,QSO_Grantham.Xd.13,QSO_Grantham.Xd.14,QSO_Grantham.Xd.15,QSO_Grantham.Xd.16,QSO_Grantham.Xd.17,QSO_Grantham.Xd.18,QSO_Grantham.Xd.19,QSO_Grantham.Xd.20,QSO_Grantham.Xd.21,QSO_Grantham.Xd.22,QSO_Grantham.Xd.23,QSO_Grantham.Xd.24,QSO_Grantham.Xd.25,QSO_Grantham.Xd.26,QSO_Grantham.Xd.27,QSO_Grantham.Xd.28,QSO_Grantham.Xd.29,QSO_Grantham.Xd.30
TOPB45_1050,0.0316879727606688,0.0633759455213375,0.00633759455213375,0.0697135400734713,0.025350378208535,0.0633759455213375,0.00633759455213375,0.0823887291777388,0.0316879727606688,0.0633759455213375,0.0633759455213375,0.0760511346256051,0.0126751891042675,0.0380255673128025,0.0126751891042675,0.126751891042675,0.0443631618649363,0.0190127836564013,0.0126751891042675,0.0570383509692038,1.14896580668568e-06,2.29793161337135e-06,2.29793161337135e-07,2.52772477470849e-06,9.19172645348541e-07,2.29793161337135e-06,2.29793161337135e-07,2.98731109738276e-06,1.14896580668568e-06,2.29793161337135e-06,2.29793161337135e-06,2.75751793604562e-06,4.5958632267427e-07,1.37875896802281e-06,4.5958632267427e-07,4.5958632267427e-06,1.60855212935995e-06,6.89379484011405e-07,4.5958632267427e-07,2.06813845203422e-06,0.0375149574598884,0.0377202334149509,0.0299734677427962,0.0426785145225177,0.0364762979613716,0.0359448057344082,0.0399592555032228,0.030021449037391,0.0338277335417868,0.0378639345688638,0.0263051171812709,0.0317958684066405,0.0364925519901194,0.0293209211222925,0.0386363149621971,0.0352457842655347,0.032304286085599,0.036448520918209,0.0300153655803804,0.0321796712314393,0.0280888369705256,0.0289160242477863,0.0284674588117781,0.0356919464856888,0.030335762039204,0.0327614256532768,0.0349710172199675,0.0262338553668483,0.0310853993407275,0.0263856280811828,0.0379178708211309,0.0349771617768673,0.0339505838079098,0.0419398256274341,0.0400479844887778,0.0374321799953288,0.0381238803902697,0.0339715409442238,0.0338910443998074,0.0329057602619421,0.0290584712375713,0.030927172204881,0.0340025630210043,0.0310141489164471,0.0367281856662563,0.03219356231701,0.0368862603819401,0.0355917665661796,0.0297942689401728,0.0337365544574404,0.0267452124203388,0.0309605611512233,0.028261709409267,0.0349921902496188,0.0329265565430432,0.0317532096819396,0.0342847720024424,0.0297283412821852,0.0297140251682339,0.0255424060759518
TOPB45_1051,0.0363860496253877,0.0513685406476062,0.0342456937650708,0.0620703199491909,0.00642106758095078,0.0834738785523601,0.0128421351619016,0.0492281847872893,0.0085614234412677,0.0470878289269724,0.113438860596797,0.0749124551110924,0.0107017793015846,0.0535088965079232,0.0406667613460216,0.0492281847872893,0.0470878289269724,0,0.0449474730666554,0.0791931668317263,1.39883126495834e-06,1.97482060935295e-06,1.31654707290197e-06,2.38624156963482e-06,2.46852576169119e-07,3.20908349019855e-06,4.93705152338238e-07,1.89253641729658e-06,3.29136768225492e-07,1.81025222524021e-06,4.36106217898777e-06,2.87994672197305e-06,4.11420960281865e-07,2.05710480140932e-06,1.56339964907109e-06,1.89253641729658e-06,1.81025222524021e-06,0,1.72796803318383e-06,3.0445151060858e-06,0.0329760282476632,0.0342812771812486,0.0337076243544561,0.0350303124795201,0.0354321022219747,0.0351707542836863,0.0357342091709467,0.035059626793383,0.0352320699141591,0.0347326664602322,0.0323867548897666,0.0338751341690097,0.0306152968532208,0.03227214739487,0.035182406809061,0.0330334796796659,0.0328352369233851,0.0348845493226141,0.0325575212557617,0.0344386132422914,0.0337483373474887,0.0319674512574138,0.0333855292642113,0.0312061579270946,0.0318640444587699,0.0322143772638798,0.0311402679280771,0.0328202625657152,0.0314285751466753,0.0286468293334409,0.0334007663258461,0.035833827600761,0.0327438751638217,0.0339850581452192,0.0360114873998299,0.0353564558605459,0.0360867280650462,0.0342774550216915,0.0340609406271336,0.034090126830056,0.0332261510418833,0.033881215494844,0.0323920526438462,0.0325937805690916,0.0339852309420225,0.033720275843601,0.0319588428295078,0.0349514119251484,0.0333298867228087,0.0342475364894598,0.0326928918784235,0.0317260361649227,0.0322038933818709,0.0325693339356317,0.0323341328010577,0.0322364861503444,0.0310174293881909,0.0326641829238151,0.0333522680230481,0.0290701575263384
TOPB45_1052,0.0378815757170326,0.0520871666109199,0.0402491741993472,0.0497195681286053,0.0142055908938872,0.127850318044985,0.0236759848231454,0.0189407878585163,0.00236759848231454,0.0781307499163798,0.113644727151098,0.087601143845638,0.0165731893762018,0.0355139772347181,0.0260435833054599,0.0284111817877745,0.0260435833054599,0.00236759848231454,0.0473519696462908,0.0331463787524036,1.49341972666891e-06,2.05345212416975e-06,1.58675845958571e-06,1.96011339125294e-06,5.6003239750084e-07,5.04029157750756e-06,9.33387329168067e-07,7.46709863334454e-07,9.33387329168068e-08,3.08017818625462e-06,4.48025918000672e-06,3.45353311792185e-06,6.53371130417647e-07,1.4000809937521e-06,1.02672606208487e-06,1.12006479500168e-06,1.02672606208487e-06,9.33387329168068e-08,1.86677465833613e-06,1.30674226083529e-06,0.0347736104852703,0.0354697135605321,0.0344070842215422,0.0325217570267205,0.0318081185700593,0.0355702908013798,0.0321453484069272,0.03378703196093,0.035162760809816,0.0350184000437545,0.0351112920599286,0.0327621333816337,0.0349713376314026,0.032938583630485,0.0321284229188968,0.0300810400004767,0.0305556862002975,0.0342678699043018,0.0325352672539402,0.0313517618317546,0.0327208590372915,0.0322281603725628,0.0322876685398567,0.0334752052719781,0.0344116425589001,0.0317307691276421,0.0320910297787467,0.0334583974535923,0.0332510502813067,0.034610108395759,0.0363888797391003,0.036243075304411,0.032453597418975,0.0341146815115823,0.0333876381192734,0.0344995357751449,0.0337111595014364,0.0337499417449633,0.0347198898558149,0.0344888484902259,0.0344671565686961,0.0338511956024315,0.0348468211987085,0.0319263829199677,0.0328748071190086,0.0321497051723444,0.030394152948152,0.0348084589794797,0.0324692689922317,0.0318927903099909,0.032416383266161,0.0336108203635508,0.0310885744533064,0.0331079486060882,0.0335223259108724,0.0312811789286802,0.0335305957226088,0.0330472597619457,0.031881272310349,0.0330755600657661
TOPB45_1053,0.0453997905556329,0.121066108148354,0.0151332635185443,0.0151332635185443,0.0605330540741772,0.0756663175927215,0.0151332635185443,0.0605330540741772,0,0.0302665270370886,0.0151332635185443,0.0907995811112658,0.0453997905556329,0.0151332635185443,0,0.151332635185443,0.0453997905556329,0.0453997905556329,0.0907995811112658,0.0756663175927215,1.60614592810152e-06,4.28305580827072e-06,5.3538197603384e-07,5.3538197603384e-07,2.14152790413536e-06,2.6769098801692e-06,5.3538197603384e-07,2.14152790413536e-06,0,1.07076395206768e-06,5.3538197603384e-07,3.21229185620304e-06,1.60614592810152e-06,5.3538197603384e-07,0,5.3538197603384e-06,1.60614592810152e-06,1.60614592810152e-06,3.21229185620304e-06,2.6769098801692e-06,0.0421077503495784,0.04500408598115,0.0393323764066368,0.045275466255849,0.0409309423785858,0.0317951122585488,0.0323808588429712,0.0386434678781349,0.0368122521928099,0.0367115206508514,0.0396583181496256,0.0323851582031368,0.0318676202640452,0.0363933664852693,0.0317811624162374,0.0321097539936682,0.0336373071265565,0.0267959370214105,0.0312583338882197,0.0299886182725077,0.0311977660276394,0.0286334072845477,0.0312240494797184,0.027115589380081,0.0235876987754163,0.0262811714961955,0.025741423979564,0.0243307495808086,0.0267680312834823,0.0251174401782093,0.040129074169838,0.0450117042530691,0.0401508642162626,0.0410235903753954,0.0443090689477223,0.0401202939054311,0.0343642952046961,0.0434157305825122,0.0423725388022103,0.0384993178965934,0.0356141444277471,0.0365835070335539,0.0330350488345993,0.0346810807199153,0.0326381166375678,0.0302920728185875,0.0307051735512952,0.0263018174130097,0.0315533792159256,0.0315298224089801,0.033068831437287,0.0263698644621636,0.0265099739252916,0.029221683633903,0.0259881371132514,0.0273091386009173,0.0238303871352423,0.0265455768266979,0.0250196311186062,0.0238055989497519
TOPB45_1054,0.0233910948272809,0.0467821896545618,0.0233910948272809,0.0467821896545618,0.0116955474136404,0.116955474136404,0.0350866422409213,0.0467821896545618,0.0233910948272809,0.0584777370682022,0.0701732844818427,0.0935643793091236,0.0350866422409213,0.0584777370682022,0,0.0233910948272809,0.0701732844818427,0.0233910948272809,0.0467821896545618,0.116955474136404,1.03163652680375e-06,2.0632730536075e-06,1.03163652680375e-06,2.0632730536075e-06,5.15818263401874e-07,5.15818263401874e-06,1.54745479020562e-06,2.0632730536075e-06,1.03163652680375e-06,2.57909131700937e-06,3.09490958041124e-06,4.12654610721499e-06,1.54745479020562e-06,2.57909131700937e-06,0,1.03163652680375e-06,3.09490958041124e-06,1.03163652680375e-06,2.0632730536075e-06,5.15818263401874e-06,0.0341047460664734,0.0405182626405599,0.0387664041367918,0.0416484969515193,0.0416510734806145,0.0413275839955912,0.0377835922009814,0.0372499664764677,0.0364740534526235,0.030980150754343,0.034531973887501,0.0341494756875569,0.0333932942217542,0.0360187352658178,0.0345299575751269,0.0290214833943238,0.0385266559408049,0.033557493859668,0.0307120233125569,0.0301532521611038,0.0297886165707245,0.0278158864844951,0.0252589287183121,0.0269566134464602,0.0223876835238108,0.0234308643667062,0.0275962862080376,0.0295475573038725,0.0303078134983941,0.0301155270033664,0.0391502967012442,0.0446364881689602,0.0383499530837499,0.036296790068105,0.042116096970326,0.0415699485930361,0.0322069186394179,0.039179079360342,0.0392991102702356,0.0342532212721595,0.0314829677067334,0.0369538909538527,0.0385397226228554,0.0325462238930837,0.0336747826715806,0.0333757112424602,0.0372986638811105,0.0273288253224264,0.0303099453939312,0.0359143108257925,0.0311673900931841,0.0272284986701947,0.0309011762874424,0.0319234249218522,0.0236797721816425,0.0244195587350135,0.0275540315762277,0.0283385395730356,0.0257573849829726,0.0245467595187684
TOPB45_1055,0.0286751419494929,0.0521366217263507,0.0469229595537157,0.0521366217263507,0.00260683108631754,0.122521061056924,0.0312819730358104,0.033888804122128,0.00782049325895261,0.106880074539019,0.101666412366384,0.0782049325895261,0.0182478176042228,0.00782049325895261,0.0208546486905403,0.0417092973810806,0.0364956352084455,0.0104273243452701,0.0234614797768578,0.0312819730358104,1.2001652649391e-06,2.18211866352564e-06,1.96390679717307e-06,2.18211866352564e-06,1.09105933176282e-07,5.12797885928525e-06,1.30927119811538e-06,1.41837713129166e-06,3.27317799528846e-07,4.47334326022756e-06,4.25513139387499e-06,3.27317799528846e-06,7.63741532233973e-07,3.27317799528846e-07,8.72847465410255e-07,1.74569493082051e-06,1.52748306446795e-06,4.36423732705128e-07,9.81953398586537e-07,1.30927119811538e-06,0.0326194363997876,0.03740611189259,0.0351758031465207,0.03164671849526,0.0331918933781456,0.0332903327943103,0.0329923130867616,0.0357058639275064,0.0366095281799729,0.0327948654438893,0.0310044406744523,0.0333812650583125,0.035139395882886,0.034114457155988,0.0333203632277415,0.0346803840224748,0.0316349596015959,0.0337398784689977,0.0334193055016227,0.0333979988284218,0.0314685048341919,0.0331286576517031,0.0333443499839823,0.032016408331231,0.0313713432866258,0.0344964389825803,0.0294051690935465,0.0299332578068154,0.0332989022301403,0.0336648215456281,0.0354474375402355,0.0351403261595309,0.0360421085184195,0.0314499707181497,0.033116825701657,0.036668878462144,0.0330388258700293,0.0368195537558605,0.0343890008824924,0.035834785424198,0.0327109188984613,0.0334259009891588,0.0324736789573628,0.034482417382478,0.0310132305782383,0.0331769648920237,0.032665978164586,0.0328491124734223,0.030787195816477,0.0325111350242222,0.0321764743953906,0.0326766159930706,0.0335799149244304,0.031711835868366,0.0319177733172363,0.0331104757363461,0.0323915003684944,0.0313100969118177,0.034635002030025,0.0324459551397427
TOPB45_1056,0.0337806902257772,0.0300272802006908,0.0563011503762953,0.0563011503762953,0.0225204601505181,0.052547740351209,0.0487943303261226,0.0375341002508635,0.0150136401003454,0.052547740351209,0.131369350878022,0.0825750205518998,0.0150136401003454,0.063807970426468,0.063807970426468,0.0563011503762953,0.0450409203010363,0.0225204601505181,0.0375341002508635,0.052547740351209,1.14128819404953e-06,1.01447839471069e-06,1.90214699008255e-06,1.90214699008255e-06,7.60858796033019e-07,1.77533719074371e-06,1.64852739140487e-06,1.26809799338837e-06,5.07239197355346e-07,1.77533719074371e-06,4.43834297685928e-06,2.7898155854544e-06,5.07239197355346e-07,2.15576658876022e-06,2.15576658876022e-06,1.90214699008255e-06,1.52171759206604e-06,7.60858796033019e-07,1.26809799338837e-06,1.77533719074371e-06,0.0351172945493505,0.0364292003089358,0.0338603612329927,0.031740452891851,0.0336915028227841,0.034889640472463,0.0336026513499883,0.034031872928748,0.0354956499154503,0.0343803883098073,0.0338137926748114,0.0355589845808726,0.0355217372411477,0.0363253607192278,0.0322889281892688,0.0310422807177437,0.0341968525650367,0.0314713206314583,0.0336022621213686,0.0341994611850041,0.0332897355616528,0.029335614938203,0.0332818466444621,0.0327581262121828,0.0309393156725715,0.0304690704482606,0.0306665989056048,0.0327216284284398,0.0303992307479238,0.0311254270073014,0.0359768150600434,0.0382621685827479,0.032529122916599,0.0343847433913041,0.0345411505978087,0.0376579198888984,0.0328711162644359,0.0314189031233875,0.0357314380983227,0.0330048752407785,0.0332008344236968,0.0363670341745688,0.0349200963211729,0.0372872802073908,0.0334939679558485,0.0312980660655975,0.0331816861439967,0.0305196948362758,0.0331851734134785,0.0352652599139933,0.0314495530518877,0.0311010416803648,0.0345012435539567,0.0334608452362612,0.0297059056299988,0.0302901437375126,0.0303722530825845,0.0326653420030488,0.0301001192532034,0.0312560793410364
TOPB45_1057,0.0282112359898023,0.0394957303857232,0.0394957303857232,0.062064719177565,0.00564224719796045,0.0733492135734859,0.0282112359898023,0.0282112359898023,0.0169267415938814,0.0789914607714464,0.12412943835513,0.11848719115717,0.0282112359898023,0.0564224719796046,0.0282112359898023,0.0169267415938814,0.0169267415938814,0.0225689887918418,0.0282112359898023,0.062064719177565,1.16620950865191e-06,1.63269331211267e-06,1.63269331211267e-06,2.5656609190342e-06,2.33241901730382e-07,3.03214472249497e-06,1.16620950865191e-06,1.16620950865191e-06,6.99725705191146e-07,3.26538662422535e-06,5.1313218380684e-06,4.89807993633802e-06,1.16620950865191e-06,2.33241901730382e-06,1.16620950865191e-06,6.99725705191146e-07,6.99725705191146e-07,9.32967606921528e-07,1.16620950865191e-06,2.5656609190342e-06,0.0360594963321427,0.0349698232364186,0.0357355760489572,0.0397198285957071,0.0332866872959186,0.0365616755164016,0.0355707513384621,0.0367141374990613,0.0372476746005724,0.032834620294373,0.03470920727412,0.030341321977864,0.0288925525730234,0.0324929613502219,0.0339499627937243,0.0291463560860551,0.0343527673349844,0.0309650526577333,0.0341860011272285,0.0353644121015338,0.0352354128396221,0.0326128540251561,0.0310375465066316,0.0277668819401763,0.0301597110177302,0.0303586194150988,0.0299637546440956,0.0323682315767649,0.0303997288281831,0.0313541459740777,0.0378664495588848,0.0377575955633472,0.0375824075709575,0.0380786996894594,0.0345804676747366,0.0342352929843658,0.0384234078960267,0.0382378639632002,0.0349948452373508,0.031563063840431,0.0347148383343235,0.0302436610507226,0.0320781785804026,0.0318507444020253,0.034692400463377,0.0309818949938894,0.0340976802623449,0.0312863456482181,0.0311723136824621,0.0326883160711391,0.0343698968858544,0.0323104641903358,0.0291400769926853,0.0303089221348267,0.0301891057699078,0.0325816079010974,0.0302986828153408,0.0305111895120073,0.0316328731416189,0.0315304799467593
TOPB45_1060,0.0175201909776504,0.0204402228072588,0.0730007957402099,0.0438004774441259,0.0321203501256924,0.0730007957402099,0.0204402228072588,0.0584006365921679,0.00584006365921679,0.0876009548882519,0.0671607320809931,0.119721305013944,0.00876009548882519,0.0554806047625595,0.014600159148042,0.0525605729329511,0.0204402228072588,0.0204402228072588,0.0584006365921679,0.0204402228072588,5.95109019161846e-07,6.9429385568882e-07,2.47962091317436e-06,1.48777254790461e-06,1.09103320179672e-06,2.47962091317436e-06,6.9429385568882e-07,1.98369673053949e-06,1.98369673053949e-07,2.97554509580923e-06,2.28125124012041e-06,4.06657829760595e-06,2.97554509580923e-07,1.88451189401251e-06,4.95924182634872e-07,1.78532705748554e-06,6.9429385568882e-07,6.9429385568882e-07,1.98369673053949e-06,6.9429385568882e-07,0.0348912392855812,0.0378994575364597,0.0308492450860983,0.0340738376955508,0.0360338392724147,0.0343579547485494,0.0347858471607615,0.0337961707008606,0.0339046656515024,0.0319692904550767,0.0350867000841884,0.0331197637237323,0.0343711842447566,0.0339034406981499,0.0345373144916481,0.0338338227592843,0.033901903885398,0.0331688240545111,0.0324412157792666,0.0329959537901506,0.0325229302419895,0.0284492002605729,0.0319299447781918,0.0323596543262115,0.0294420881714801,0.032940765188571,0.0336326179660651,0.0323896699173944,0.031135132262392,0.032356293953582,0.0366400985865536,0.0373742250725916,0.0313367845622928,0.0353100696026615,0.0351882706234064,0.0340574940576133,0.0360052065294608,0.034881789478538,0.0344082116395727,0.0325841727403906,0.0349725733594111,0.0332648088440897,0.0341823280928661,0.0338105138961775,0.0330361977143787,0.0357547053063283,0.0319158950673228,0.0342703546352838,0.0324195457487232,0.0310097622377797,0.0326087110689474,0.0301838302670523,0.0317620197119349,0.0336047152788676,0.0291411199176115,0.0317166525677075,0.0320497053302814,0.032192253777338,0.031623994093424,0.0326938910065568
TOPB45_1061,0.0624543166190905,0.0230094850701912,0.0657413859148321,0.0591672473233489,0.0230094850701912,0.0723155245063153,0.0262965543659329,0.0427319008446409,0.016435346478708,0.111760356055215,0.0986120788722482,0.092037940280765,0.016435346478708,0.0361577622531577,0.0328706929574161,0.0295836236616745,0.0493060394361241,0,0.0460189701403825,0.0624543166190905,2.17777655363811e-06,8.02338730287727e-07,2.29239637225065e-06,2.06315673502558e-06,8.02338730287727e-07,2.52163600947571e-06,9.16958548900259e-07,1.49005764196292e-06,5.73099093062662e-07,3.8970738328261e-06,3.43859455837597e-06,3.20935492115091e-06,5.73099093062662e-07,1.26081800473786e-06,1.14619818612532e-06,1.03157836751279e-06,1.71929727918799e-06,0,1.60467746057545e-06,2.17777655363811e-06,0.0350756905968648,0.036788090990016,0.0329443338282624,0.0330589010127893,0.0351777557420322,0.0347396012383593,0.0320582839197656,0.0360475665420872,0.0332789610983451,0.0338918052562056,0.0312722200851067,0.0364858972326744,0.0348149171997188,0.0350770442120008,0.0354845737484591,0.0353223946800111,0.0320961098696864,0.0329867232164865,0.0341562437356163,0.0323011335854558,0.0309114004607547,0.0330140801794072,0.0315678084766986,0.0335206021086553,0.0310070781728667,0.0302879134299286,0.032187555808787,0.0288537552349886,0.0313292142509187,0.0309752747913096,0.0332674968557205,0.0368841647642929,0.0329727978400858,0.0341334151993926,0.0368307977767469,0.0369297376041732,0.0327708606436542,0.034399218558755,0.0337475590420153,0.0346087435871787,0.0322377294813418,0.0343676293367454,0.0364622721359439,0.0349636753174943,0.035287866012458,0.0345400060819568,0.0329468822990975,0.0328031719705211,0.0349074886824105,0.0321183987881843,0.0312057155585182,0.0321246684922624,0.0312746937653593,0.0356049961265952,0.0300155950579006,0.0296304839293444,0.0323170922437491,0.0285752365692881,0.0309509959356156,0.0311204957233798
TOPB45_1062,0.0300678503007392,0.0427279977957873,0.0284853318638582,0.0253202949900962,0.00316503687376202,0.0949511062128606,0.0205727396794531,0.0284853318638582,0.00633007374752404,0.0712133296596455,0.107611253707909,0.113941327455433,0.00949511062128606,0.0458930346695493,0.0379804424851443,0.0458930346695493,0.0474755531064303,0.00474755531064303,0.0553881452908354,0.0363979240482632,1.30130396890245e-06,1.84922142949296e-06,1.23281428632864e-06,1.09583492118101e-06,1.36979365147626e-07,4.10938095442879e-06,8.90365873459572e-07,1.23281428632864e-06,2.73958730295253e-07,3.0820357158216e-06,4.6572984150193e-06,4.93125714531455e-06,4.10938095442879e-07,1.98620079464058e-06,1.64375238177152e-06,1.98620079464058e-06,2.0546904772144e-06,2.0546904772144e-07,2.39713889008346e-06,1.5752626991977e-06,0.034019662168699,0.0365181683884009,0.0337133999076389,0.0322948207274563,0.0349991097320981,0.0344343685629203,0.0334374753162731,0.0345216512595436,0.0345359516873984,0.0333504727254131,0.0343076180147331,0.0343060288497188,0.0314357550250471,0.035057010600163,0.0336696826775682,0.0338783837847575,0.032085718768347,0.0326228467315714,0.0336207173416053,0.0316796929625075,0.0323957156146662,0.0311668327612607,0.0321544621032303,0.0320008728336128,0.033092773840633,0.0316672777888664,0.0321492578330988,0.0324087155288697,0.0338588738644603,0.0330341641625602,0.034456268937012,0.0371575910543105,0.0353695994010386,0.0326424018816636,0.0332510765396654,0.0338497654019478,0.0349564422398803,0.0335274187109142,0.0345266146899835,0.0341918850643405,0.0355399674864409,0.0318799267924741,0.0319707509605353,0.0339278778849233,0.0337336479941122,0.0336870065202794,0.0321355850795857,0.0333307779832765,0.0346643131967982,0.0306516876169414,0.0320669789645515,0.031021771616729,0.0328293513192171,0.0337320042417304,0.0336961087990935,0.0327692653206951,0.0318349085241184,0.0320538563413703,0.0323930651922537,0.0321520157544351
TOPB45_1063,0.0394707123802284,0.0249288709769864,0.0581673656129682,0.0394707123802284,0.0103870295737443,0.0768640188457079,0.0124644354884932,0.0519351478687216,0.0166192473179909,0.0872510484194523,0.120489543055434,0.105947701652192,0.0103870295737443,0.045702930124475,0.0249288709769864,0.0498577419539727,0.0415481182949773,0.00830962365899545,0.0332384946359818,0.0332384946359818,1.46722727413026e-06,9.2666985734543e-07,2.16222966713934e-06,1.46722727413026e-06,3.86112440560596e-07,2.85723206014841e-06,4.63334928672715e-07,1.93056220280298e-06,6.17779904896954e-07,3.24334450070901e-06,4.47890431050291e-06,3.93834689371808e-06,3.86112440560596e-07,1.69889473846662e-06,9.2666985734543e-07,1.85333971469086e-06,1.54444976224238e-06,3.08889952448477e-07,1.23555980979391e-06,1.23555980979391e-06,0.0342577406095587,0.0366341315615918,0.0339348795306151,0.0335739699313804,0.0350954690865226,0.0336048761223959,0.0308334980122432,0.0331409886810048,0.0343806634181621,0.0349077713073132,0.033025343440802,0.0329392814995281,0.0335276537510299,0.0338500791979532,0.0334057848104471,0.0332812918984533,0.0345639394388819,0.0331467817351387,0.0323824000210662,0.033657173154375,0.0320107377688168,0.0325867126850412,0.0301414511566411,0.0327118510470526,0.0349430990490776,0.0324557569632467,0.0314925776824217,0.031870836944894,0.032438865991235,0.0331269875883612,0.0351690902597059,0.0357779586894748,0.0349246888070799,0.033703893937013,0.0361280159503358,0.0332747608483252,0.0317179323212384,0.0336728196077967,0.0339487355578213,0.0341874534353223,0.03368585476379,0.0331542474333774,0.0335589473268266,0.033977871602586,0.0333087232985969,0.032419498625737,0.0343158358218087,0.0326668268106625,0.0310033076940001,0.0349298241025394,0.0314847667406327,0.0325258880476091,0.031629473961106,0.0335689553612859,0.0324403332530297,0.0318709795704278,0.0332197707145405,0.0322007118724178,0.0329453142695412,0.0325874420928833
TOPB45_1064,0.0868168564876777,0.0347267425950711,0.031254068335564,0.0138906970380284,0.00694534851901422,0.0555627881521137,0.0104180227785213,0.0694534851901422,0.0138906970380284,0.118070924823242,0.236141849646483,0.0590354624116209,0.0173633712975355,0.125016273342256,0.0416720911140853,0.0833441822281706,0.0486174396330995,0.0104180227785213,0.0520901138926066,0.0729261594496493,2.82225102900119e-06,1.12890041160048e-06,1.01601037044043e-06,4.51560164640191e-07,2.25780082320095e-07,1.80624065856076e-06,3.38670123480143e-07,2.25780082320095e-06,4.51560164640191e-07,3.83826139944162e-06,7.67652279888324e-06,1.91913069972081e-06,5.64450205800238e-07,4.06404148176172e-06,1.35468049392057e-06,2.70936098784114e-06,1.58046057624067e-06,3.38670123480143e-07,1.69335061740072e-06,2.370690864361e-06,0.0308160067992962,0.0312014201629179,0.0326918214598109,0.0323255703127531,0.0332178979251859,0.0333069112481427,0.0315258217652069,0.0351594565602467,0.0336456543005886,0.0329980932715932,0.0325420106395231,0.0331997045847403,0.0353040951794923,0.0323765328493137,0.0358916226994938,0.0326655784604318,0.035670325143237,0.0348287471924327,0.0345159359877523,0.0343966458069965,0.0341388712803179,0.0334138383612672,0.0314219839431036,0.0360140619012681,0.0328766871904112,0.0324075035474297,0.0311195324202741,0.0326767309538162,0.0331337994781085,0.0310444643153412,0.0341382193828972,0.0320576107683011,0.0366313620749045,0.0338111543556483,0.0336355426076197,0.0337786420237942,0.0304821286428756,0.0361099342637904,0.0342778417858039,0.0352808923795192,0.0333709057731324,0.0341010785593555,0.0352618704075837,0.0319520134238,0.0368399941599724,0.0312813449782722,0.0351891240650602,0.0319396180972806,0.0337851670681733,0.0332318929764479,0.0330225383951166,0.0345703624604579,0.0295849801967725,0.0355937784175984,0.0314462999064153,0.0320617199657993,0.0305605307764612,0.0329160492192903,0.0316335280396792,0.031453761938136
