CTDD_prop1.G1.residue0,CTDD_prop1.G1.residue25,CTDD_prop1.G1.residue50,CTDD_prop1.G1.residue75,CTDD_prop1.G1.residue100,CTDD_prop1.G2.residue0,CTDD_prop1.G2.residue25,CTDD_prop1.G2.residue50,CTDD_prop1.G2.residue75,CTDD_prop1.G2.residue100,CTDD_prop1.G3.residue0,CTDD_prop1.G3.residue25,CTDD_prop1.G3.residue50,CTDD_prop1.G3.residue75,CTDD_prop1.G3.residue100,CTDD_prop2.G1.residue0,CTDD_prop2.G1.residue25,CTDD_prop2.G1.residue50,CTDD_prop2.G1.residue75,CTDD_prop2.G1.residue100,CTDD_prop2.G2.residue0,CTDD_prop2.G2.residue25,CTDD_prop2.G2.residue50,CTDD_prop2.G2.residue75,CTDD_prop2.G2.residue100,CTDD_prop2.G3.residue0,CTDD_prop2.G3.residue25,CTDD_prop2.G3.residue50,CTDD_prop2.G3.residue75,CTDD_prop2.G3.residue100,CTDD_prop3.G1.residue0,CTDD_prop3.G1.residue25,CTDD_prop3.G1.residue50,CTDD_prop3.G1.residue75,CTDD_prop3.G1.residue100,CTDD_prop3.G2.residue0,CTDD_prop3.G2.residue25,CTDD_prop3.G2.residue50,CTDD_prop3.G2.residue75,CTDD_prop3.G2.residue100,CTDD_prop3.G3.residue0,CTDD_prop3.G3.residue25,CTDD_prop3.G3.residue50,CTDD_prop3.G3.residue75,CTDD_prop3.G3.residue100,CTDD_prop4.G1.residue0,CTDD_prop4.G1.residue25,CTDD_prop4.G1.residue50,CTDD_prop4.G1.residue75,CTDD_prop4.G1.residue100,CTDD_prop4.G2.residue0,CTDD_prop4.G2.residue25,CTDD_prop4.G2.residue50,CTDD_prop4.G2.residue75,CTDD_prop4.G2.residue100,CTDD_prop4.G3.residue0,CTDD_prop4.G3.residue25,CTDD_prop4.G3.residue50,CTDD_prop4.G3.residue75,CTDD_prop4.G3.residue100,CTDD_prop5.G1.residue0,CTDD_prop5.G1.residue25,CTDD_prop5.G1.residue50,CTDD_prop5.G1.residue75,CTDD_prop5.G1.residue100,CTDD_prop5.G2.residue0,CTDD_prop5.G2.residue25,CTDD_prop5.G2.residue50,CTDD_prop5.G2.residue75,CTDD_prop5.G2.residue100,CTDD_prop5.G3.residue0,CTDD_prop5.G3.residue25,CTDD_prop5.G3.residue50,CTDD_prop5.G3.residue75,CTDD_prop5.G3.residue100,CTDD_prop6.G1.residue0,CTDD_prop6.G1.residue25,CTDD_prop6.G1.residue50,CTDD_prop6.G1.residue75,CTDD_prop6.G1.residue100,CTDD_prop6.G2.residue0,CTDD_prop6.G2.residue25,CTDD_prop6.G2.residue50,CTDD_prop6.G2.residue75,CTDD_prop6.G2.residue100,CTDD_prop6.G3.residue0,CTDD_prop6.G3.residue25,CTDD_prop6.G3.residue50,CTDD_prop6.G3.residue75,CTDD_prop6.G3.residue100,CTDD_prop7.G1.residue0,CTDD_prop7.G1.residue25,CTDD_prop7.G1.residue50,CTDD_prop7.G1.residue75,CTDD_prop7.G1.residue100,CTDD_prop7.G2.residue0,CTDD_prop7.G2.residue25,CTDD_prop7.G2.residue50,CTDD_prop7.G2.residue75,CTDD_prop7.G2.residue100,CTDD_prop7.G3.residue0,CTDD_prop7.G3.residue25,CTDD_prop7.G3.residue50,CTDD_prop7.G3.residue75,CTDD_prop7.G3.residue100
HL41_03810,0.300902708124373,26.7803410230692,52.0561685055166,76.1283851554664,99.6990972918756,0.200601805416249,25.2758274824473,47.9438314944834,72.3169508525577,99.7993981945837,0.100300902708124,22.567703109328,49.1474423269809,74.1223671013039,100,0.200601805416249,24.3731193580742,47.1414242728185,72.4172517552658,99.2978936810431,0.300902708124373,24.4734202607823,48.4453360080241,72.2166499498496,100,0.100300902708124,26.2788365095286,56.9709127382146,78.4353059177533,99.7993981945837,0.100300902708124,23.5707121364092,49.9498495486459,75.6268806419258,100,0.200601805416249,21.2637913741224,44.9348044132397,68.9067201604814,99.0972918756269,0.300902708124373,26.8806419257773,52.0561685055166,75.9277833500501,99.6990972918756,0.401203610832498,25.777331995988,45.7372116349047,73.5205616850552,98.1945837512538,0.200601805416249,24.0722166499498,48.5456369107322,71.8154463390171,100,0.100300902708124,26.2788365095286,56.9709127382146,78.4353059177533,99.7993981945837,1.50451354062187,26.3791374122367,54.7642928786359,76.5295887662989,99.6990972918756,0.100300902708124,24.5737211634905,48.6459378134403,73.8214643931795,100,2.30692076228686,27.382146439318,53.3600802407222,76.1283851554664,98.7963891675025,0.100300902708124,24.5737211634905,51.8555667001003,74.8244734202608,99.8996990972919,0.501504513540622,24.4734202607823,49.2477432296891,75.7271815446339,100,0.200601805416249,25.1755265797392,47.8435305917753,73.2196589769308,99.4984954864594,0.401203610832498,22.4674022066199,48.345035105316,73.9217652958877,100,0.300902708124373,26.7803410230692,52.0561685055166,76.1283851554664,99.6990972918756,0.100300902708124,26.6800401203611,49.8495486459378,72.4172517552658,99.7993981945837
HL41_03815,2.85714285714286,23.3333333333333,45.2380952380952,70.4761904761905,99.0476190476191,0.952380952380952,28.0952380952381,59.0476190476191,80.9523809523809,100,0.476190476190476,21.4285714285714,47.1428571428571,72.3809523809524,99.5238095238095,0.952380952380952,30,59.0476190476191,80.9523809523809,100,1.42857142857143,20,46.6666666666667,75.2380952380952,99.5238095238095,0.476190476190476,24.2857142857143,44.7619047619048,66.1904761904762,98.0952380952381,0.476190476190476,24.2857142857143,48.5714285714286,76.6666666666667,99.5238095238095,0.952380952380952,30,59.0476190476191,83.3333333333333,100,2.85714285714286,22.8571428571429,45.2380952380952,70.4761904761905,99.0476190476191,0.952380952380952,27.1428571428571,59.0476190476191,77.6190476190476,100,1.42857142857143,20,47.1428571428571,77.1428571428571,99.5238095238095,0.476190476190476,24.2857142857143,44.7619047619048,66.1904761904762,98.0952380952381,2.85714285714286,23.3333333333333,41.4285714285714,59.5238095238095,91.4285714285714,0.476190476190476,24.2857142857143,51.4285714285714,78.0952380952381,100,8.57142857142857,32.8571428571429,52.8571428571429,71.9047619047619,98.5714285714286,0.476190476190476,23.3333333333333,43.3333333333333,69.5238095238095,99.5238095238095,1.9047619047619,24.7619047619048,48.0952380952381,76.6666666666667,98.0952380952381,0.952380952380952,27.1428571428571,64.2857142857143,82.3809523809524,100,0.952380952380952,24.2857142857143,48.0952380952381,72.3809523809524,99.5238095238095,2.85714285714286,23.3333333333333,45.2380952380952,70.4761904761905,99.0476190476191,0.476190476190476,25.2380952380952,61.4285714285714,83.3333333333333,100
HL41_03820,0.563380281690141,25.0704225352113,50.9859154929577,77.7464788732394,100,1.69014084507042,27.3239436619718,52.9577464788732,72.9577464788732,98.8732394366197,0.28169014084507,23.0985915492958,44.5070422535211,72.6760563380282,99.7183098591549,2.25352112676056,28.7323943661972,53.8028169014084,75.4929577464789,98.8732394366197,0.563380281690141,26.7605633802817,50.9859154929577,76.6197183098592,100,0.28169014084507,18.0281690140845,39.1549295774648,67.0422535211268,98.5915492957746,0.28169014084507,23.6619718309859,46.1971830985916,72.6760563380282,99.7183098591549,2.25352112676056,30.4225352112676,54.0845070422535,75.2112676056338,98.8732394366197,0.563380281690141,22.8169014084507,47.887323943662,75.7746478873239,100,2.25352112676056,31.2676056338028,56.6197183098592,76.3380281690141,98.8732394366197,0.563380281690141,26.4788732394366,49.2957746478873,76.056338028169,100,0.28169014084507,18.0281690140845,39.1549295774648,67.0422535211268,98.5915492957746,2.53521126760563,22.8169014084507,38.5915492957746,73.2394366197183,96.9014084507042,0.28169014084507,25.3521126760563,49.2957746478873,73.8028169014084,99.7183098591549,0.563380281690141,22.2535211267606,51.2676056338028,79.7183098591549,100,0.28169014084507,22.8169014084507,47.887323943662,74.3661971830986,100,0.845070422535211,25.6338028169014,50.1408450704225,79.1549295774648,99.4366197183099,2.8169014084507,25.9154929577465,49.0140845070423,73.5211267605634,98.3098591549296,0.845070422535211,26.4788732394366,51.830985915493,75.2112676056338,99.7183098591549,0.563380281690141,25.0704225352113,50.9859154929577,77.7464788732394,100,0.28169014084507,18.8732394366197,46.7605633802817,70.7042253521127,98.8732394366197
HL41_03825,2,25.3333333333333,48.6666666666667,79.3333333333333,99.3333333333333,1.33333333333333,28,54,72.6666666666667,96,0.666666666666667,18.6666666666667,42,68.6666666666667,100,1.33333333333333,24,47.3333333333333,72.6666666666667,99.3333333333333,2,22,46,77.3333333333333,98.6666666666667,0.666666666666667,26,52.6666666666667,74,100,0.666666666666667,19.3333333333333,46,70.6666666666667,100,1.33333333333333,24.6666666666667,49.3333333333333,73.3333333333333,96,2,26,48.6666666666667,79.3333333333333,99.3333333333333,1.33333333333333,22.6666666666667,45.3333333333333,75.3333333333333,99.3333333333333,2,23.3333333333333,46.6666666666667,72,98.6666666666667,0.666666666666667,26,52.6666666666667,74,100,10,30.6666666666667,57.3333333333333,79.3333333333333,97.3333333333333,0.666666666666667,24.6666666666667,49.3333333333333,73.3333333333333,100,3.33333333333333,18,42.6666666666667,69.3333333333333,99.3333333333333,0.666666666666667,27.3333333333333,50,77.3333333333333,97.3333333333333,2.66666666666667,18.6666666666667,52,70.6666666666667,100,1.33333333333333,24,47.3333333333333,68,99.3333333333333,2.66666666666667,22,46,75.3333333333333,100,2,25.3333333333333,48.6666666666667,79.3333333333333,99.3333333333333,0.666666666666667,24.6666666666667,49.3333333333333,70,76.6666666666667
HL41_03830,0.796812749003984,22.7091633466135,48.207171314741,70.9163346613546,99.601593625498,1.19521912350598,28.6852589641434,50.597609561753,76.0956175298805,100,0.398406374501992,23.1075697211155,50.199203187251,74.1035856573705,99.203187250996,1.19521912350598,29.4820717131474,47.808764940239,76.0956175298805,100,0.796812749003984,21.5139442231076,45.0199203187251,72.9083665338645,99.601593625498,0.398406374501992,27.0916334661355,55.3784860557769,77.6892430278885,98.804780876494,0.398406374501992,23.9043824701195,50.199203187251,74.9003984063745,99.203187250996,1.19521912350598,28.6852589641434,50.597609561753,74.5019920318725,100,0.796812749003984,22.7091633466135,48.605577689243,71.3147410358566,99.601593625498,1.19521912350598,28.6852589641434,50.597609561753,76.0956175298805,100,0.796812749003984,22.7091633466135,45.0199203187251,72.9083665338645,99.601593625498,0.398406374501992,27.0916334661355,55.3784860557769,77.6892430278885,98.804780876494,2.78884462151394,25.8964143426295,48.605577689243,70.5179282868526,98.406374501992,0.398406374501992,24.7011952191235,50.996015936255,74.9003984063745,100,1.99203187250996,16.3346613545817,41.4342629482072,71.3147410358566,99.601593625498,0.398406374501992,18.3266932270916,41.4342629482072,70.5179282868526,99.601593625498,1.19521912350598,34.6613545816733,56.5737051792829,77.6892430278885,99.203187250996,1.59362549800797,29.4820717131474,47.808764940239,76.8924302788845,100,2.39043824701195,23.9043824701195,50.199203187251,74.1035856573705,100,0.796812749003984,22.7091633466135,48.207171314741,70.9163346613546,99.601593625498,0.398406374501992,25.4980079681275,50.996015936255,78.0876494023904,98.804780876494
HL41_03835,0.161681487469685,24.090541632983,50.5254648342765,73.2417138237672,99.8383185125303,0.485044462409054,24.8181083265966,54.0824575586095,77.3645917542441,99.9191592562652,0.0808407437348424,25.3031527890057,47.1301535974131,73.9692805173808,100,0.161681487469685,26.4349232012935,50.4446240905416,77.2837510105093,99.9191592562652,0.323362974939369,27.4050121261116,50.282942603072,73.5650767987065,100,0.0808407437348424,21.0994341147939,48.6661277283751,74.2926434923201,99.8383185125303,0.0808407437348424,24.7372675828618,48.3427647534357,73.7267582861762,100,0.485044462409054,26.4349232012935,51.6572352465643,77.445432497979,99.9191592562652,0.161681487469685,23.7671786580437,50.6063055780113,74.1309620048504,99.8383185125303,0.161681487469685,25.8690379951496,48.181083265966,76.6370250606306,99.9191592562652,0.323362974939369,28.21341956346,51.0105092966855,74.1309620048504,100,0.0808407437348424,21.0994341147939,48.6661277283751,74.2926434923201,99.8383185125303,0.242522231204527,21.5844785772029,50.9296685529507,75.6669361358124,99.8383185125303,0.0808407437348424,24.9797898140663,49.717057396928,75.1818916734034,100,0.161681487469685,26.5157639450283,49.1511721907842,72.5949878738884,99.5957962813258,0.0808407437348424,23.3629749393694,49.7978981406629,74.2118027485853,99.8383185125303,0.808407437348424,23.4438156831043,49.717057396928,74.6160064672595,100,0.161681487469685,27.2433306386419,50.767987065481,76.394502829426,99.9191592562652,0.485044462409054,26.1924009700889,50.1212611156023,75.5052546483428,100,0.161681487469685,24.090541632983,50.5254648342765,73.2417138237672,99.8383185125303,0.0808407437348424,23.9288601455133,47.6151980598221,75.1818916734034,99.9191592562652
HL41_03840,0.279850746268657,27.5186567164179,50.839552238806,73.3208955223881,100,0.652985074626866,23.5074626865672,48.6007462686567,76.3059701492537,99.9067164179104,0.0932835820895522,23.6007462686567,49.3470149253731,74.7201492537313,99.6268656716418,0.652985074626866,23.5074626865672,49.2537313432836,75.4664179104478,99.9067164179104,0.186567164179104,25.2798507462687,49.9067164179104,76.0261194029851,100,0.0932835820895522,24.0671641791045,50.1865671641791,72.294776119403,99.5335820895522,0.0932835820895522,23.134328358209,48.4141791044776,73.7873134328358,99.6268656716418,0.652985074626866,24.4402985074627,49.5335820895522,76.3059701492537,99.9067164179104,0.279850746268657,27.5186567164179,51.3992537313433,73.8805970149254,100,0.83955223880597,24.8134328358209,51.6791044776119,75.6529850746269,99.9067164179104,0.186567164179104,25.0932835820896,49.3470149253731,75.3731343283582,100,0.0932835820895522,24.0671641791045,50.1865671641791,72.294776119403,99.5335820895522,0.466417910447761,27.5186567164179,52.2388059701493,74.4402985074627,98.8805970149254,0.0932835820895522,24.5335820895522,48.8805970149254,75,99.9067164179104,0.373134328358209,24.2537313432836,52.6119402985075,74.8134328358209,100,0.0932835820895522,24.6268656716418,50.1865671641791,77.3320895522388,100,0.186567164179104,24.0671641791045,47.6679104477612,72.6679104477612,99.5335820895522,0.279850746268657,26.0261194029851,51.6791044776119,73.0410447761194,99.9067164179104,0.186567164179104,23.6007462686567,48.6940298507463,74.9067164179104,99.9067164179104,0.279850746268657,27.5186567164179,50.839552238806,73.3208955223881,100,0.0932835820895522,23.3208955223881,50,76.865671641791,99.5335820895522
HL41_03845,4.46009389671362,32.6291079812207,54.4600938967136,78.169014084507,99.2957746478873,0.938967136150235,19.9530516431925,45.3051643192488,73.4741784037559,99.7652582159624,0.234741784037559,24.4131455399061,49.5305164319249,73.0046948356808,100,0.938967136150235,21.3615023474178,46.9483568075117,73.4741784037559,99.7652582159624,0.704225352112676,24.4131455399061,42.9577464788732,69.4835680751174,99.0610328638498,0.234741784037559,33.5680751173709,59.6244131455399,79.1079812206573,100,0.234741784037559,25.1173708920188,50.7042253521127,75.5868544600939,100,0.938967136150235,19.4835680751174,43.1924882629108,68.7793427230047,99.7652582159624,4.46009389671362,33.5680751173709,55.3990610328638,79.1079812206573,99.2957746478873,0.938967136150235,20.8920187793427,46.4788732394366,72.7699530516432,99.7652582159624,0.704225352112676,24.4131455399061,42.9577464788732,69.7183098591549,99.0610328638498,0.234741784037559,33.5680751173709,59.6244131455399,79.1079812206573,100,4.46009389671362,38.2629107981221,61.0328638497653,82.3943661971831,99.2957746478873,0.234741784037559,22.3004694835681,45.7746478873239,72.0657276995305,100,6.8075117370892,32.1596244131455,60.3286384976526,82.1596244131455,97.6525821596244,0.234741784037559,25.8215962441315,50.7042253521127,73.943661971831,99.2957746478873,0.469483568075117,25.1173708920188,52.3474178403756,75.5868544600939,100,0.938967136150235,23.2394366197183,47.887323943662,72.3004694835681,99.7652582159624,0.469483568075117,20.18779342723,44.3661971830986,72.0657276995305,100,4.46009389671362,32.6291079812207,54.4600938967136,78.169014084507,99.2957746478873,0.234741784037559,22.0657276995305,53.7558685446009,75.8215962441315,99.7652582159624
HL41_03850,0.393700787401575,25.3937007874016,54.5275590551181,79.1338582677165,99.8031496062992,0.78740157480315,23.8188976377953,49.6062992125984,67.9133858267717,100,0.196850393700787,24.0157480314961,46.6535433070866,78.3464566929134,99.6062992125984,1.96850393700787,25.7874015748031,50.3937007874016,68.7007874015748,100,0.393700787401575,25.5905511811024,49.0157480314961,81.496062992126,99.6062992125984,0.196850393700787,20.8661417322835,48.6220472440945,74.6062992125984,99.8031496062992,0.196850393700787,23.0314960629921,46.6535433070866,76.7716535433071,99.6062992125984,1.96850393700787,27.1653543307087,50.3937007874016,67.7165354330709,100,0.393700787401575,25.3937007874016,53.9370078740157,77.5590551181102,99.8031496062992,1.96850393700787,24.6062992125984,49.6062992125984,67.9133858267717,100,0.393700787401575,25.9842519685039,50.7874015748031,81.1023622047244,99.6062992125984,0.196850393700787,20.8661417322835,48.6220472440945,74.6062992125984,99.8031496062992,1.18110236220472,19.6850393700787,52.3622047244095,79.5275590551181,99.8031496062992,0.196850393700787,24.0157480314961,48.0314960629921,72.4409448818898,100,0.984251968503937,30.7086614173228,57.4803149606299,77.3622047244095,98.8188976377953,0.196850393700787,25.1968503937008,50.3937007874016,78.5433070866142,99.8031496062992,1.37795275590551,20.4724409448819,45.2755905511811,72.244094488189,98.6220472440945,2.95275590551181,28.5433070866142,55.3149606299213,72.0472440944882,100,0.590551181102362,24.0157480314961,48.4251968503937,77.755905511811,100,0.393700787401575,25.3937007874016,54.5275590551181,79.1338582677165,99.8031496062992,0.196850393700787,27.1653543307087,46.4566929133858,66.5354330708661,98.2283464566929
HL41_03855,0.668896321070234,34.4481605351171,67.8929765886288,82.943143812709,99.6655518394649,1.67224080267559,22.742474916388,45.1505016722408,70.5685618729097,100,0.334448160535117,20.4013377926421,44.4816053511706,63.8795986622074,97.3244147157191,1.67224080267559,22.0735785953177,46.1538461538462,72.2408026755853,100,0.668896321070234,26.7558528428094,48.494983277592,72.9096989966555,98.6622073578595,0.334448160535117,25.4180602006689,56.1872909698997,80.6020066889632,99.6655518394649,0.334448160535117,19.7324414715719,44.1471571906355,63.8795986622074,97.3244147157191,1.67224080267559,20.7357859531773,41.1371237458194,68.2274247491639,100,0.668896321070234,35.1170568561873,69.2307692307692,83.2775919732441,99.6655518394649,1.67224080267559,18.3946488294314,46.1538461538462,69.8996655518395,98.3277591973244,0.668896321070234,26.7558528428094,48.1605351170569,72.9096989966555,100,0.334448160535117,25.4180602006689,56.1872909698997,80.6020066889632,99.6655518394649,1.33779264214047,25.4180602006689,71.5719063545151,82.943143812709,99.6655518394649,0.334448160535117,23.7458193979933,45.1505016722408,68.2274247491639,100,0.668896321070234,28.4280936454849,72.2408026755853,89.9665551839465,98.6622073578595,0.334448160535117,23.4113712374582,50.8361204013378,77.9264214046823,99.6655518394649,2.0066889632107,25.0836120401338,45.1505016722408,67.5585284280937,97.3244147157191,1.67224080267559,24.4147157190635,47.8260869565217,72.5752508361204,100,1.00334448160535,19.7324414715719,43.4782608695652,62.876254180602,97.3244147157191,0.668896321070234,34.4481605351171,67.8929765886288,82.943143812709,99.6655518394649,0.334448160535117,23.7458193979933,49.8327759197324,75.2508361204013,100
HL41_03860,1.22448979591837,28.5714285714286,56.734693877551,77.5510204081633,99.1836734693878,2.85714285714286,23.265306122449,45.7142857142857,67.3469387755102,100,0.408163265306122,20,48.5714285714286,74.6938775510204,99.5918367346939,2.85714285714286,22.0408163265306,43.6734693877551,67.3469387755102,100,1.63265306122449,26.1224489795918,54.2857142857143,76.734693877551,99.5918367346939,0.408163265306122,24.4897959183673,55.1020408163265,77.9591836734694,99.1836734693878,0.408163265306122,21.2244897959184,48.5714285714286,74.6938775510204,99.5918367346939,2.85714285714286,22.4489795918367,43.265306122449,64.8979591836735,100,1.22448979591837,28.5714285714286,57.1428571428571,77.9591836734694,99.1836734693878,2.85714285714286,22.0408163265306,43.6734693877551,67.3469387755102,100,1.63265306122449,25.7142857142857,53.0612244897959,76.734693877551,99.5918367346939,0.408163265306122,24.4897959183673,55.1020408163265,77.9591836734694,99.1836734693878,1.22448979591837,24.0816326530612,48.1632653061224,77.1428571428571,99.1836734693878,0.408163265306122,23.6734693877551,47.3469387755102,72.6530612244898,100,7.3469387755102,24.8979591836735,63.6734693877551,75.9183673469388,95.9183673469388,0.408163265306122,24.0816326530612,52.6530612244898,77.9591836734694,99.5918367346939,0.816326530612245,21.2244897959184,49.3877551020408,73.8775510204082,97.9591836734694,2.85714285714286,28.1632653061224,39.1836734693878,64.8979591836735,100,0.816326530612245,21.2244897959184,47.3469387755102,72.6530612244898,99.5918367346939,1.22448979591837,28.5714285714286,56.734693877551,77.5510204081633,99.1836734693878,0.408163265306122,25.7142857142857,42.0408163265306,62.4489795918367,100
HL41_03875,0.498753117206983,23.9401496259352,49.3765586034913,71.8204488778055,99.501246882793,3.24189526184539,26.6832917705736,49.6259351620948,78.5536159600997,100,0.249376558603491,24.4389027431421,49.1271820448878,72.3192019950125,99.7506234413965,1.24688279301746,20.4488778054863,45.1371571072319,70.573566084788,100,0.498753117206983,24.9376558603491,47.1321695760599,71.8204488778055,99.501246882793,0.249376558603491,29.925187032419,56.857855361596,77.5561097256858,99.7506234413965,0.249376558603491,25.6857855361596,51.3715710723192,76.0598503740648,99.7506234413965,3.24189526184539,21.1970074812968,45.1371571072319,75.8104738154614,100,0.498753117206983,24.1895261845387,49.8753117206983,71.8204488778055,99.501246882793,1.24688279301746,19.2019950124688,45.6359102244389,67.8304239401496,100,0.498753117206983,24.6882793017456,47.1321695760599,72.069825436409,99.501246882793,0.249376558603491,29.925187032419,56.857855361596,77.5561097256858,99.7506234413965,2.49376558603491,27.6807980049875,54.6134663341646,76.8079800498753,98.7531172069825,0.249376558603491,25.4364089775561,49.6259351620948,76.0598503740648,100,0.498753117206983,19.4513715710723,41.1471321695761,67.0822942643392,99.002493765586,0.249376558603491,22.4438902743142,46.6334164588529,72.069825436409,99.501246882793,2.7431421446384,37.9052369077307,57.85536159601,81.7955112219451,99.7506234413965,0.748129675810474,19.2019950124688,44.3890274314214,64.3391521197007,100,0.997506234413965,21.9451371571072,47.6309226932668,72.568578553616,99.7506234413965,0.498753117206983,23.9401496259352,49.3765586034913,71.8204488778055,99.501246882793,0.249376558603491,29.426433915212,55.1122194513716,79.3017456359102,100
HL41_03880,1.24223602484472,22.9813664596273,46.583850931677,73.2919254658385,99.3788819875776,2.48447204968944,33.5403726708075,55.2795031055901,74.5341614906832,98.7577639751553,0.62111801242236,14.9068322981366,43.4782608695652,75.1552795031056,100,2.48447204968944,34.1614906832298,56.5217391304348,77.639751552795,98.7577639751553,3.1055900621118,22.360248447205,47.8260869565217,75.7763975155279,100,0.62111801242236,15.527950310559,37.888198757764,68.3229813664596,99.3788819875776,0.62111801242236,17.3913043478261,43.4782608695652,75.1552795031056,100,2.48447204968944,34.1614906832298,56.5217391304348,74.5341614906832,98.7577639751553,1.24223602484472,24.223602484472,45.9627329192547,73.2919254658385,99.3788819875776,2.48447204968944,34.1614906832298,59.0062111801242,80.1242236024845,98.7577639751553,3.1055900621118,22.9813664596273,48.4472049689441,75.7763975155279,100,0.62111801242236,15.527950310559,37.888198757764,68.3229813664596,99.3788819875776,1.24223602484472,15.527950310559,38.5093167701863,68.944099378882,99.3788819875776,0.62111801242236,25.4658385093168,50.9316770186335,74.5341614906832,100,4.96894409937888,24.223602484472,44.7204968944099,77.0186335403727,96.2732919254658,0.62111801242236,19.8757763975155,44.7204968944099,70.1863354037267,99.3788819875776,3.1055900621118,26.0869565217391,50.9316770186335,74.5341614906832,100,2.48447204968944,34.1614906832298,55.9006211180124,82.6086956521739,98.7577639751553,3.1055900621118,21.7391304347826,50.3105590062112,76.3975155279503,100,1.24223602484472,22.9813664596273,46.583850931677,73.2919254658385,99.3788819875776,0.62111801242236,29.8136645962733,49.6894409937888,67.0807453416149,98.7577639751553
HL41_03885,7.56302521008403,39.4957983193277,61.3445378151261,81.5126050420168,98.3193277310924,1.68067226890756,18.4873949579832,46.218487394958,68.9075630252101,97.4789915966387,0.840336134453782,21.8487394957983,40.3361344537815,74.7899159663866,100,1.68067226890756,16.8067226890756,43.6974789915966,67.2268907563025,97.4789915966387,4.20168067226891,31.0924369747899,49.5798319327731,76.4705882352941,98.3193277310924,0.840336134453782,33.6134453781513,61.3445378151261,83.1932773109244,100,0.840336134453782,21.8487394957983,41.1764705882353,74.7899159663866,100,1.68067226890756,18.4873949579832,46.218487394958,67.2268907563025,97.4789915966387,7.56302521008403,39.4957983193277,61.3445378151261,81.5126050420168,98.3193277310924,1.68067226890756,16.8067226890756,43.6974789915966,67.2268907563025,97.4789915966387,4.20168067226891,31.0924369747899,47.8991596638655,74.7899159663866,98.3193277310924,0.840336134453782,33.6134453781513,61.3445378151261,83.1932773109244,100,7.56302521008403,37.8151260504202,61.3445378151261,83.1932773109244,92.436974789916,0.840336134453782,22.6890756302521,48.7394957983193,71.4285714285714,100,8.40336134453782,10.0840336134454,42.0168067226891,63.0252100840336,91.5966386554622,0.840336134453782,25.2100840336134,53.781512605042,78.1512605042017,97.4789915966387,4.20168067226891,33.6134453781513,57.1428571428571,73.109243697479,100,2.52100840336134,10.0840336134454,27.7310924369748,52.9411764705882,98.3193277310924,1.68067226890756,15.9663865546218,33.6134453781513,65.546218487395,100,7.56302521008403,39.4957983193277,61.3445378151261,81.5126050420168,98.3193277310924,0.840336134453782,43.6974789915966,58.8235294117647,70.5882352941177,94.1176470588235
HL41_03890,3.44827586206897,36.551724137931,56.551724137931,79.3103448275862,100,1.37931034482759,20,41.3793103448276,71.0344827586207,95.8620689655172,0.689655172413793,17.9310344827586,44.1379310344828,73.1034482758621,97.9310344827586,1.37931034482759,19.3103448275862,45.5172413793103,71.0344827586207,96.551724137931,2.06896551724138,24.1379310344828,47.5862068965517,62.0689655172414,93.1034482758621,0.689655172413793,30.3448275862069,56.551724137931,87.5862068965517,100,0.689655172413793,21.3793103448276,44.8275862068966,73.7931034482759,97.9310344827586,1.37931034482759,13.7931034482759,37.9310344827586,68.9655172413793,93.7931034482759,3.44827586206897,36.551724137931,56.551724137931,79.3103448275862,100,1.37931034482759,18.6206896551724,45.5172413793103,71.0344827586207,93.7931034482759,2.06896551724138,22.7586206896552,47.5862068965517,65.5172413793103,96.551724137931,0.689655172413793,30.3448275862069,56.551724137931,87.5862068965517,100,3.44827586206897,31.0344827586207,56.551724137931,88.9655172413793,100,0.689655172413793,20.6896551724138,48.2758620689655,71.0344827586207,97.9310344827586,22.7586206896552,26.8965517241379,51.7241379310345,68.2758620689655,88.2758620689655,0.689655172413793,21.3793103448276,46.8965517241379,67.5862068965517,100,2.06896551724138,25.5172413793103,44.8275862068966,75.1724137931034,97.9310344827586,1.37931034482759,29.6551724137931,54.4827586206897,75.8620689655172,93.7931034482759,2.06896551724138,18.6206896551724,46.2068965517241,75.1724137931034,97.9310344827586,3.44827586206897,36.551724137931,56.551724137931,79.3103448275862,100,0.689655172413793,20.6896551724138,33.7931034482759,64.8275862068966,95.8620689655172
